년,월,국적지역,단기체류외국인 수
2022,12,카자흐스탄,13364
2022,12,러시아(연방),12054
2022,12,오스트레일리아,11292
2022,12,인도네시아,10315
2022,12,싱가포르,10239
2022,12,한국계중국인,8530
2022,12,타이완,7665
2022,12,홍콩,6573
2022,12,말레이시아,5913
2022,12,캐나다,5844
2022,12,우즈베키스탄,5409
2022,12,방글라데시,4389
2022,12,캄보디아,4002
2022,12,네팔,3110
2022,12,뉴질랜드,2746
2022,12,파키스탄,2654
2022,12,스리랑카,2630
2022,12,미얀마,2470
2022,12,인도,2150
2022,12,프랑스,2120
2022,12,영국,2102
2022,12,독일,1923
2022,12,튀르키예,1143
2022,12,브라질,1000
2022,12,키르기즈,977
2022,12,타지키스탄,860
2022,12,라오스,835
2022,12,이란,745
2022,12,이탈리아,658
2022,12,네덜란드,560
2022,12,멕시코,552
2022,12,아랍에미리트연합,533
2022,12,스페인,503
2022,12,남아프리카공화국,442
2022,12,페루,415
2022,12,이집트,396
2022,12,나이지리아,392
2022,12,스위스,360
2022,12,아르헨티나,324
2022,12,가나,311
2022,12,스웨덴,302
2022,12,우크라이나,281
2022,12,모로코,271
2022,12,티모르민주공화국,270
2022,12,폴란드,223
2022,12,벨기에,222
2022,12,브루나이,214
2022,12,콜롬비아,195
2022,12,이라크,186
2022,12,리비아,180
2022,12,칠레,180
2022,12,덴마크,176
2022,12,사우디아라비아,174
2022,12,노르웨이,171
2022,12,오스트리아,162
2022,12,그리스,153
2022,12,아일랜드,147
2022,12,핀란드,144
2022,12,파라과이,128
2022,12,요르단,121
2022,12,루마니아,119
2022,12,포르투갈,114
2022,12,영국외지민,113
2022,12,튀니지,111
2022,12,이스라엘,99
2022,12,헝가리,85
2022,12,체코,80
2022,12,아프가니스탄,76
2022,12,에콰도르,74
2022,12,시리아,73
2022,12,케냐,72
2022,12,마카오,71
2022,12,베네수엘라,66
2022,12,투르크메니스탄,62
2022,12,우간다,59
2022,12,라이베리아,58
2022,12,벨로루시,56
2022,12,르완다,55
2022,12,과테말라,55
2022,12,수단,52
2022,12,카메룬,52
2022,12,에티오피아,50
2022,12,예멘공화국,49
2022,12,크로아티아,48
2022,12,도미니카공화국,47
2022,12,알제리,47
2022,12,쿠웨이트,46
2022,12,카타르,44
2022,12,에스토니아,42
2022,12,리투아니아,42
2022,12,불가리아,42
2022,12,무국적,42
2022,12,코트디부아르,42
2022,12,코스타리카,41
2022,12,온두라스,35
2022,12,슬로바크,34
2022,12,아제르바이잔,33
2022,12,조지아,31
2022,12,알바니아,31
2022,12,볼리비아,27
2022,12,말리,27
2022,12,우루과이,25
2022,12,피지,25
2022,12,슬로베니아,24
2022,12,라트비아,24
2022,12,짐바브웨,24
2022,12,세르비아,22
2022,12,모리셔스,21
2022,12,세네갈,21
2022,12,자메이카,20
2022,12,아이슬란드,19
2022,12,오만,19
2022,12,마샬군도,19
2022,12,콩고민주공화국,19
2022,12,탄자니아,19
2022,12,파나마,17
2022,12,룩셈부르크,16
2022,12,국제연합,16
2022,12,몰타,15
2022,12,홍콩거주난민,15
2022,12,엘살바도르,14
2022,12,잠비아,14
2022,12,레바논,14
2022,12,세인트크리스토퍼네비스,13
2022,12,아이티,13
2022,12,키프로스,13
2022,12,그레나다,12
2022,12,파푸아뉴기니,12
2022,12,니카라과,12
2022,12,미등록국가,12
2022,12,시에라리온,12
2022,12,팔레스타인,11
2022,12,몰도바,11
2022,12,가봉,11
2022,12,감비아,11
2022,12,콩고,11
2022,12,앙골라,10
2022,12,기니,10
2022,12,베냉,10
2022,12,쿠바,9
2022,12,모잠비크,9
2022,12,마다가스카르,8
2022,12,트리니다드토바고,8
2022,12,도미니카연방,8
2022,12,미이크로네시아,8
2022,12,부룬디,7
2022,12,자이르,7
2022,12,부르키나파소,7
2022,12,보츠와나,6
2022,12,부탄,6
2022,12,아르메니아,6
2022,12,수리남,6
2022,12,통가,6
2022,12,사모아,6
2022,12,에스와티니,6
2022,12,팔라우,6
2022,12,보스니아-헤르체고비나,5
2022,12,바레인,5
2022,12,몬테네그로,5
2022,12,말라위,5
2022,12,토고,5
2022,12,벨리즈,4
2022,12,소말리아,4
2022,12,기니비사우,4
2022,12,중앙아프리카공화국,4
2022,12,모리타니,4
2022,12,리히텐슈타인,3
2022,12,바하마,3
2022,12,나우루,3
2022,12,지부티,3
2022,12,에리트레아,3
2022,12,세인트루시아,2
2022,12,니제르,2
2022,12,바누아투,2
2022,12,바베이도스,2
2022,12,상투메프린시페,2
2022,12,적도기니,2
2022,12,북마케도니아,1
2022,12,솔로몬군도,1
2022,12,앤티카바부다,1
2022,12,코모로,1
2022,12,가이아나,1
2022,12,레소토,1
2022,12,산마리노,1
2022,12,세르비아몬테네그로,1
2022,12,세이셸,1
2022,12,스발바르,1
2022,12,안도라,1
2022,12,유고슬라비아,1
2022,12,카보베르데,1
2022,12,코소보,1
2023,1,태국,161342
2023,1,미국,70770
2023,1,중국,59809
2023,1,베트남,32189
2023,1,몽골,24227
2023,1,카자흐스탄,12886
2023,1,러시아(연방),10767
2023,1,필리핀,9623
2023,1,한국계중국인,7318
2023,1,우즈베키스탄,4881
2023,1,인도네시아,4526
2023,1,일본,4230
2023,1,캐나다,3834
2023,1,오스트레일리아,3827
2023,1,방글라데시,3799
2023,1,캄보디아,2881
2023,1,네팔,2873
2023,1,타이완,2685
2023,1,말레이시아,2582
2023,1,파키스탄,2368
2023,1,스리랑카,2082
2023,1,미얀마,1580
2023,1,인도,1569
2023,1,뉴질랜드,1079
2023,1,영국,1046
2023,1,독일,1036
2023,1,프랑스,1013
2023,1,튀르키예,1001
2023,1,홍콩,928
2023,1,타지키스탄,784
2023,1,키르기즈,782
2023,1,라오스,738
2023,1,싱가포르,719
2023,1,브라질,702
2023,1,이란,702
2023,1,페루,430
2023,1,멕시코,396
2023,1,나이지리아,340
2023,1,이집트,326
2023,1,가나,311
2023,1,이탈리아,309
2023,1,스페인,283
2023,1,티모르민주공화국,282
2023,1,아르헨티나,279
2023,1,네덜란드,225
2023,1,우크라이나,215
2023,1,아랍에미리트연합,211
2023,1,스위스,197
2023,1,모로코,192
2023,1,남아프리카공화국,185
2023,1,칠레,180
2023,1,폴란드,179
2023,1,이라크,176
2023,1,스웨덴,156
2023,1,리비아,147
2023,1,콜롬비아,123
2023,1,파라과이,123
2023,1,노르웨이,112
2023,1,오스트리아,111
2023,1,벨기에,109
2023,1,덴마크,95
2023,1,루마니아,89
2023,1,요르단,82
2023,1,그리스,75
2023,1,아일랜드,74
2023,1,체코,74
2023,1,사우디아라비아,73
2023,1,아프가니스탄,73
2023,1,포르투갈,70
2023,1,에콰도르,68
2023,1,이스라엘,68
2023,1,투르크메니스탄,65
2023,1,튀니지,63
2023,1,케냐,60
2023,1,라이베리아,57
2023,1,베네수엘라,57
2023,1,핀란드,57
2023,1,과테말라,56
2023,1,카메룬,56
2023,1,에티오피아,55
2023,1,우간다,54
2023,1,벨로루시,53
2023,1,수단,50
2023,1,헝가리,50
2023,1,르완다,46
2023,1,코트디부아르,44
2023,1,시리아,43
2023,1,알제리,42
2023,1,불가리아,41
2023,1,예멘공화국,41
2023,1,도미니카공화국,37
2023,1,코스타리카,37
2023,1,라트비아,36
2023,1,슬로바크,34
2023,1,마카오,31
2023,1,무국적,31
2023,1,온두라스,30
2023,1,크로아티아,29
2023,1,짐바브웨,27
2023,1,말리,25
2023,1,영국외지민,24
2023,1,탄자니아,23
2023,1,리투아니아,22
2023,1,피지,21
2023,1,브루나이,20
2023,1,조지아,20
2023,1,콩고민주공화국,20
2023,1,국제연합,18
2023,1,세네갈,18
2023,1,슬로베니아,18
2023,1,알바니아,18
2023,1,볼리비아,17
2023,1,우루과이,17
2023,1,자메이카,17
2023,1,쿠웨이트,17
2023,1,파나마,17
2023,1,에스토니아,16
2023,1,마샬군도,14
2023,1,모리셔스,14
2023,1,아제르바이잔,14
2023,1,홍콩거주난민,14
2023,1,시에라리온,13
2023,1,아이티,13
2023,1,콩고,13
2023,1,키프로스,13
2023,1,니카라과,12
2023,1,카타르,12
2023,1,가봉,11
2023,1,기니,11
2023,1,몰타,11
2023,1,미이크로네시아,11
2023,1,세르비아,11
2023,1,잠비아,11
2023,1,파푸아뉴기니,11
2023,1,말라위,10
2023,1,미등록국가,10
2023,1,감비아,9
2023,1,베냉,9
2023,1,부르키나파소,9
2023,1,레바논,8
2023,1,앙골라,8
2023,1,오만,8
2023,1,팔레스타인,8
2023,1,소말리아,7
2023,1,자이르,7
2023,1,부룬디,6
2023,1,에스와티니,6
2023,1,엘살바도르,6
2023,1,쿠바,6
2023,1,룩셈부르크,5
2023,1,마다가스카르,5
2023,1,모리타니,5
2023,1,모잠비크,5
2023,1,몰도바,5
2023,1,보츠와나,5
2023,1,사모아,5
2023,1,수리남,5
2023,1,아르메니아,5
2023,1,토고,5
2023,1,통가,5
2023,1,트리니다드토바고,5
2023,1,팔라우,5
2023,1,기니비사우,4
2023,1,보스니아-헤르체고비나,4
2023,1,부탄,4
2023,1,에리트레아,4
2023,1,중앙아프리카공화국,4
2023,1,나우루,3
2023,1,도미니카연방,3
2023,1,레소토,3
2023,1,몬테네그로,3
2023,1,세인트크리스토퍼네비스,3
2023,1,아이슬란드,3
2023,1,지부티,3
2023,1,니제르,2
2023,1,바누아투,2
2023,1,벨리즈,2
2023,1,상투메프린시페,2
2023,1,가이아나,1
2023,1,리히텐슈타인,1
2023,1,미국인근섬,1
2023,1,바레인,1
2023,1,바베이도스,1
2023,1,바하마,1
2023,1,산마리노,1
2023,1,세르비아몬테네그로,1
2023,1,세이셸,1
2023,1,세인트루시아,1
2023,1,스발바르,1
2023,1,안도라,1
2023,1,영국외지시민,1
2023,1,유고슬라비아,1
2023,1,적도기니,1
2023,1,카보베르데,1
2023,1,코소보,1
2023,2,태국,163674
2023,2,미국,72095
2023,2,중국,63492
2023,2,베트남,33616
2023,2,몽골,23029
2023,2,카자흐스탄,12808
2023,2,러시아(연방),10862
2023,2,필리핀,9718
2023,2,한국계중국인,6964
2023,2,우즈베키스탄,5376
2023,2,인도네시아,5323
2023,2,일본,5201
2023,2,캐나다,3966
2023,2,방글라데시,3650
2023,2,네팔,3409
2023,2,오스트레일리아,2824
2023,2,말레이시아,2780
2023,2,캄보디아,2601
2023,2,파키스탄,2434
2023,2,프랑스,2110
2023,2,스리랑카,1941
2023,2,독일,1877
2023,2,타이완,1808
2023,2,미얀마,1788
2023,2,인도,1556
2023,2,영국,1102
2023,2,튀르키예,960
2023,2,라오스,939
2023,2,타지키스탄,926
2023,2,키르기즈,811
2023,2,홍콩,807
2023,2,뉴질랜드,798
2023,2,싱가포르,786
2023,2,이란,717
2023,2,브라질,697
2023,2,멕시코,509
2023,2,스페인,489
2023,2,이탈리아,458
2023,2,페루,431
2023,2,네덜란드,416
2023,2,나이지리아,360
2023,2,이집트,342
2023,2,남아프리카공화국,317
2023,2,가나,305
2023,2,티모르민주공화국,291
2023,2,아르헨티나,268
2023,2,폴란드,231
2023,2,스웨덴,229
2023,2,모로코,226
2023,2,스위스,225
2023,2,우크라이나,216
2023,2,아랍에미리트연합,187
2023,2,핀란드,182
2023,2,콜롬비아,168
2023,2,벨기에,160
2023,2,덴마크,150
2023,2,리비아,139
2023,2,이라크,133
2023,2,체코,131
2023,2,파라과이,128
2023,2,노르웨이,126
2023,2,오스트리아,122
2023,2,사우디아라비아,116
2023,2,요르단,114
2023,2,칠레,112
2023,2,아일랜드,88
2023,2,루마니아,85
2023,2,튀니지,85
2023,2,포르투갈,81
2023,2,벨로루시,73
2023,2,헝가리,72
2023,2,에콰도르,71
2023,2,투르크메니스탄,68
2023,2,브루나이,66
2023,2,그리스,62
2023,2,이스라엘,61
2023,2,라이베리아,59
2023,2,에티오피아,59
2023,2,아프가니스탄,57
2023,2,리투아니아,56
2023,2,알제리,56
2023,2,시리아,55
2023,2,베네수엘라,54
2023,2,카메룬,54
2023,2,과테말라,53
2023,2,케냐,53
2023,2,아제르바이잔,49
2023,2,우간다,49
2023,2,도미니카공화국,48
2023,2,르완다,48
2023,2,수단,46
2023,2,마카오,45
2023,2,코트디부아르,44
2023,2,불가리아,41
2023,2,예멘공화국,41
2023,2,크로아티아,41
2023,2,코스타리카,40
2023,2,무국적,33
2023,2,탄자니아,32
2023,2,슬로바크,28
2023,2,온두라스,27
2023,2,라트비아,26
2023,2,짐바브웨,26
2023,2,조지아,25
2023,2,부룬디,23
2023,2,우루과이,22
2023,2,말리,21
2023,2,알바니아,21
2023,2,피지,21
2023,2,콩고민주공화국,20
2023,2,국제연합,19
2023,2,볼리비아,19
2023,2,세네갈,19
2023,2,카타르,19
2023,2,파나마,18
2023,2,몰도바,17
2023,2,자메이카,17
2023,2,마샬군도,16
2023,2,슬로베니아,16
2023,2,에스토니아,16
2023,2,잠비아,16
2023,2,쿠웨이트,16
2023,2,팔레스타인,15
2023,2,세르비아,14
2023,2,니카라과,13
2023,2,말라위,13
2023,2,엘살바도르,13
2023,2,영국외지민,13
2023,2,홍콩거주난민,13
2023,2,가봉,12
2023,2,레바논,12
2023,2,시에라리온,12
2023,2,키프로스,12
2023,2,기니,11
2023,2,모리셔스,11
2023,2,미이크로네시아,11
2023,2,콩고,11
2023,2,룩셈부르크,10
2023,2,앙골라,10
2023,2,몰타,9
2023,2,미등록국가,9
2023,2,베냉,9
2023,2,부르키나파소,9
2023,2,아이티,9
2023,2,오만,9
2023,2,파푸아뉴기니,9
2023,2,감비아,8
2023,2,마다가스카르,8
2023,2,팔라우,8
2023,2,모잠비크,7
2023,2,자이르,7
2023,2,몰디브,6
2023,2,아르메니아,6
2023,2,에스와티니,6
2023,2,트리니다드토바고,6
2023,2,기니비사우,5
2023,2,모리타니,5
2023,2,사모아,5
2023,2,토고,5
2023,2,통가,5
2023,2,가이아나,4
2023,2,도미니카연방,4
2023,2,소말리아,4
2023,2,수리남,4
2023,2,중앙아프리카공화국,4
2023,2,쿠바,4
2023,2,나우루,3
2023,2,바레인,3
2023,2,바베이도스,3
2023,2,보츠와나,3
2023,2,안도라,3
2023,2,영국속령지시민,3
2023,2,지부티,3
2023,2,코소보,3
2023,2,그레나다,2
2023,2,니제르,2
2023,2,레소토,2
2023,2,리히텐슈타인,2
2023,2,벨리즈,2
2023,2,보스니아-헤르체고비나,2
2023,2,북마케도니아,2
2023,2,상투메프린시페,2
2023,2,세인트루시아,2
2023,2,세인트크리스토퍼네비스,2
2023,2,아이슬란드,2
2023,2,에리트레아,2
2023,2,적도기니,2
2023,2,몬테네그로,1
2023,2,바누아투,1
2023,2,바하마,1
2023,2,부탄,1
2023,2,산마리노,1
2023,2,세르비아몬테네그로,1
2023,2,세이셸,1
2023,2,스발바르,1
2023,2,앤티카바부다,1
2023,2,유고슬라비아,1
2023,2,카보베르데,1
2023,3,태국,173099
2023,3,미국,91745
2023,3,중국,75439
2023,3,베트남,46166
2023,3,몽골,26782
2023,3,일본,19278
2023,3,타이완,18105
2023,3,필리핀,14608
2023,3,카자흐스탄,13371
2023,3,러시아(연방),13311
2023,3,한국계중국인,11406
2023,3,싱가포르,9325
2023,3,인도네시아,7391
2023,3,캐나다,7174
2023,3,오스트레일리아,6834
2023,3,홍콩,6555
2023,3,말레이시아,6314
2023,3,우즈베키스탄,5903
2023,3,독일,4283
2023,3,네팔,4162
2023,3,방글라데시,3964
2023,3,영국,3857
2023,3,프랑스,3747
2023,3,캄보디아,3337
2023,3,인도,2821
2023,3,파키스탄,2531
2023,3,미얀마,2278
2023,3,스리랑카,2021
2023,3,뉴질랜드,1468
2023,3,타지키스탄,1143
2023,3,튀르키예,1101
2023,3,라오스,1003
2023,3,이탈리아,1001
2023,3,브라질,986
2023,3,스페인,959
2023,3,키르기즈,946
2023,3,네덜란드,883
2023,3,이란,789
2023,3,멕시코,779
2023,3,스위스,671
2023,3,덴마크,622
2023,3,스웨덴,585
2023,3,폴란드,550
2023,3,이스라엘,520
2023,3,노르웨이,486
2023,3,페루,459
2023,3,벨기에,420
2023,3,아르헨티나,392
2023,3,나이지리아,390
2023,3,남아프리카공화국,374
2023,3,이집트,371
2023,3,오스트리아,359
2023,3,가나,334
2023,3,티모르민주공화국,300
2023,3,우크라이나,295
2023,3,아일랜드,286
2023,3,핀란드,283
2023,3,루마니아,272
2023,3,아랍에미리트연합,236
2023,3,모로코,232
2023,3,콜롬비아,229
2023,3,칠레,212
2023,3,체코,211
2023,3,마카오,207
2023,3,포르투갈,204
2023,3,그리스,188
2023,3,헝가리,182
2023,3,이라크,167
2023,3,파라과이,137
2023,3,리비아,131
2023,3,리투아니아,124
2023,3,영국외지민,120
2023,3,투르크메니스탄,117
2023,3,에콰도르,115
2023,3,요르단,107
2023,3,튀니지,107
2023,3,슬로바크,104
2023,3,불가리아,102
2023,3,에스토니아,86
2023,3,시리아,84
2023,3,에티오피아,83
2023,3,케냐,82
2023,3,사우디아라비아,80
2023,3,베네수엘라,73
2023,3,브루나이,72
2023,3,과테말라,71
2023,3,크로아티아,71
2023,3,라트비아,70
2023,3,도미니카공화국,69
2023,3,르완다,63
2023,3,벨라루스,61
2023,3,코스타리카,61
2023,3,라이베리아,60
2023,3,카메룬,56
2023,3,아프가니스탄,55
2023,3,수단,53
2023,3,우간다,53
2023,3,아제르바이잔,48
2023,3,알제리,47
2023,3,세르비아,44
2023,3,코트디부아르,42
2023,3,룩셈부르크,40
2023,3,온두라스,40
2023,3,피지,39
2023,3,국제연합,38
2023,3,부룬디,38
2023,3,슬로베니아,38
2023,3,예멘공화국,37
2023,3,우루과이,36
2023,3,조지아,36
2023,3,탄자니아,32
2023,3,무국적,31
2023,3,파나마,31
2023,3,몰타,30
2023,3,볼리비아,29
2023,3,알바니아,28
2023,3,키프로스,28
2023,3,짐바브웨,26
2023,3,말리,23
2023,3,앙골라,21
2023,3,자메이카,21
2023,3,콩고민주공화국,21
2023,3,쿠웨이트,21
2023,3,가봉,19
2023,3,세네갈,19
2023,3,잠비아,18
2023,3,레바논,17
2023,3,카타르,16
2023,3,니카라과,15
2023,3,마샬군도,15
2023,3,몰도바,15
2023,3,모리셔스,14
2023,3,홍콩거주난민,14
2023,3,시에라리온,13
2023,3,아이티,13
2023,3,엘살바도르,13
2023,3,마다가스카르,12
2023,3,미등록국가,12
2023,3,미이크로네시아,12
2023,3,세인트크리스토퍼네비스,12
2023,3,아르메니아,12
2023,3,파푸아뉴기니,12
2023,3,팔레스타인,12
2023,3,부르키나파소,11
2023,3,기니,10
2023,3,콩고,10
2023,3,감비아,9
2023,3,북마케도니아,9
2023,3,모잠비크,8
2023,3,베냉,8
2023,3,아이슬란드,8
2023,3,오만,8
2023,3,도미니카연방,7
2023,3,바레인,7
2023,3,자이르,7
2023,3,트리니다드토바고,7
2023,3,팔라우,7
2023,3,기니비사우,6
2023,3,나미비아,6
2023,3,부탄,6
2023,3,사모아,6
2023,3,투발루,6
2023,3,말라위,5
2023,3,몬테네그로,5
2023,3,보스니아-헤르체고비나,5
2023,3,에스와티니,5
2023,3,코모로,5
2023,3,토고,5
2023,3,통가,5
2023,3,모리타니,4
2023,3,바하마,4
2023,3,보츠와나,4
2023,3,소말리아,4
2023,3,수리남,4
2023,3,앤티카바부다,4
2023,3,에리트레아,4
2023,3,중앙아프리카공화국,4
2023,3,쿠바,4
2023,3,가이아나,3
2023,3,그레나다,3
2023,3,나우루,3
2023,3,니제르,3
2023,3,벨리즈,3
2023,3,솔로몬군도,3
2023,3,지부티,3
2023,3,레소토,2
2023,3,리히텐슈타인,2
2023,3,몰디브,2
2023,3,바누아투,2
2023,3,바베이도스,2
2023,3,상투메프린시페,2
2023,3,적도기니,2
2023,3,카보베르데,2
2023,3,코소보,2
2023,3,키리바시,2
2023,3,모나코,1
2023,3,산마리노,1
2023,3,세르비아몬테네그로,1
2023,3,세이셸,1
2023,3,세인트루시아,1
2023,3,세인트빈센트그레나딘,1
2023,3,스발바르,1
2023,3,안도라,1
2023,3,영국외지시민,1
2023,3,유고슬라비아,1
2023,4,태국,171432
2023,4,미국,91986
2023,4,중국,89506
2023,4,베트남,50644
2023,4,몽골,25897
2023,4,일본,17407
2023,4,필리핀,14068
2023,4,러시아(연방),13957
2023,4,카자흐스탄,13063
2023,4,한국계중국인,11884
2023,4,타이완,9520
2023,4,캐나다,8197
2023,4,인도네시아,7358
2023,4,말레이시아,6983
2023,4,싱가포르,6352
2023,4,오스트레일리아,6244
2023,4,프랑스,6008
2023,4,우즈베키스탄,5334
2023,4,네팔,4002
2023,4,방글라데시,3711
2023,4,독일,3364
2023,4,홍콩,3122
2023,4,영국,3104
2023,4,캄보디아,2684
2023,4,인도,2566
2023,4,파키스탄,2449
2023,4,미얀마,1905
2023,4,스리랑카,1838
2023,4,네덜란드,1729
2023,4,뉴질랜드,1535
2023,4,라오스,1289
2023,4,타지키스탄,1235
2023,4,튀르키예,1128
2023,4,브라질,1033
2023,4,폴란드,1018
2023,4,이탈리아,988
2023,4,키르기즈,907
2023,4,스위스,802
2023,4,이란,746
2023,4,스페인,722
2023,4,멕시코,659
2023,4,벨기에,524
2023,4,페루,476
2023,4,이스라엘,459
2023,4,사우디아라비아,447
2023,4,스웨덴,446
2023,4,남아프리카공화국,410
2023,4,나이지리아,379
2023,4,아르헨티나,357
2023,4,이집트,357
2023,4,가나,335
2023,4,아랍에미리트연합,323
2023,4,덴마크,306
2023,4,오스트리아,281
2023,4,우크라이나,242
2023,4,모로코,233
2023,4,칠레,232
2023,4,아일랜드,226
2023,4,콜롬비아,218
2023,4,노르웨이,217
2023,4,핀란드,207
2023,4,체코,203
2023,4,루마니아,200
2023,4,티모르민주공화국,199
2023,4,포르투갈,199
2023,4,헝가리,190
2023,4,리비아,184
2023,4,마카오,150
2023,4,불가리아,143
2023,4,이라크,133
2023,4,파라과이,133
2023,4,그리스,121
2023,4,에콰도르,119
2023,4,튀니지,112
2023,4,브루나이,104
2023,4,투르크메니스탄,99
2023,4,요르단,84
2023,4,케냐,81
2023,4,리투아니아,75
2023,4,에티오피아,71
2023,4,슬로바크,69
2023,4,라트비아,67
2023,4,쿠웨이트,67
2023,4,영국외지민,66
2023,4,과테말라,65
2023,4,베네수엘라,65
2023,4,세르비아,64
2023,4,라이베리아,62
2023,4,시리아,61
2023,4,알제리,61
2023,4,크로아티아,61
2023,4,벨라루스,60
2023,4,조지아,59
2023,4,코스타리카,58
2023,4,도미니카공화국,55
2023,4,에스토니아,55
2023,4,아프가니스탄,51
2023,4,카메룬,51
2023,4,카타르,51
2023,4,우간다,50
2023,4,아제르바이잔,46
2023,4,코트디부아르,44
2023,4,슬로베니아,40
2023,4,예멘공화국,40
2023,4,탄자니아,40
2023,4,수단,39
2023,4,온두라스,39
2023,4,말라위,35
2023,4,알바니아,35
2023,4,국제연합,34
2023,4,룩셈부르크,34
2023,4,무국적,32
2023,4,파나마,32
2023,4,우루과이,31
2023,4,바레인,29
2023,4,피지,29
2023,4,르완다,26
2023,4,볼리비아,25
2023,4,부룬디,25
2023,4,자메이카,25
2023,4,콩고민주공화국,25
2023,4,짐바브웨,24
2023,4,말리,23
2023,4,오만,23
2023,4,키프로스,23
2023,4,시에라리온,22
2023,4,잠비아,22
2023,4,몰타,20
2023,4,엘살바도르,20
2023,4,모리셔스,19
2023,4,니카라과,18
2023,4,레바논,18
2023,4,마샬군도,17
2023,4,미이크로네시아,16
2023,4,세네갈,16
2023,4,몰도바,15
2023,4,아르메니아,15
2023,4,아이슬란드,15
2023,4,아이티,14
2023,4,북마케도니아,13
2023,4,트리니다드토바고,13
2023,4,홍콩거주난민,13
2023,4,가봉,12
2023,4,바누아투,12
2023,4,사모아,12
2023,4,세인트크리스토퍼네비스,12
2023,4,통가,12
2023,4,파푸아뉴기니,12
2023,4,팔레스타인,12
2023,4,기니,11
2023,4,보스니아-헤르체고비나,10
2023,4,콩고,10
2023,4,팔라우,10
2023,4,감비아,9
2023,4,모잠비크,9
2023,4,부르키나파소,9
2023,4,도미니카연방,8
2023,4,마다가스카르,8
2023,4,몰디브,8
2023,4,미등록국가,8
2023,4,베냉,8
2023,4,보츠와나,7
2023,4,안도라,7
2023,4,앙골라,7
2023,4,자이르,7
2023,4,토고,7
2023,4,기니비사우,6
2023,4,모리타니,6
2023,4,몬테네그로,6
2023,4,바하마,6
2023,4,부탄,6
2023,4,소말리아,5
2023,4,수리남,5
2023,4,에스와티니,5
2023,4,중앙아프리카공화국,5
2023,4,쿠바,5
2023,4,투발루,5
2023,4,벨리즈,4
2023,4,솔로몬군도,4
2023,4,앤티카바부다,4
2023,4,코소보,4
2023,4,그레나다,3
2023,4,나우루,3
2023,4,지부티,3
2023,4,나미비아,2
2023,4,니제르,2
2023,4,레소토,2
2023,4,상투메프린시페,2
2023,4,세인트빈센트그레나딘,2
2023,4,에리트레아,2
2023,4,적도기니,2
2023,4,코모로,2
2023,4,가이아나,1
2023,4,리히텐슈타인,1
2023,4,바베이도스,1
2023,4,산마리노,1
2023,4,세르비아몬테네그로,1
2023,4,세이셸,1
2023,4,세인트루시아,1
2023,4,스발바르,1
2023,4,유고슬라비아,1
2023,4,카보베르데,1
2023,4,키리바시,1
2023,5,태국,167333
2023,5,미국,96781
2023,5,중국,83948
2023,5,베트남,46181
2023,5,몽골,25239
2023,5,러시아(연방),13964
2023,5,일본,13773
2023,5,카자흐스탄,13179
2023,5,필리핀,13140
2023,5,한국계중국인,11572
2023,5,타이완,9596
2023,5,싱가포르,8850
2023,5,인도네시아,7561
2023,5,말레이시아,7374
2023,5,캐나다,7099
2023,5,오스트레일리아,5880
2023,5,우즈베키스탄,5270
2023,5,홍콩,4337
2023,5,네팔,4325
2023,5,독일,3986
2023,5,프랑스,3980
2023,5,방글라데시,3945
2023,5,인도,3307
2023,5,캄보디아,2902
2023,5,영국,2882
2023,5,파키스탄,2431
2023,5,미얀마,2153
2023,5,스리랑카,1867
2023,5,라오스,1709
2023,5,뉴질랜드,1459
2023,5,튀르키예,1261
2023,5,타지키스탄,1213
2023,5,네덜란드,1179
2023,5,브라질,1037
2023,5,키르기즈,970
2023,5,이탈리아,900
2023,5,스페인,876
2023,5,이란,788
2023,5,멕시코,713
2023,5,폴란드,670
2023,5,스위스,597
2023,5,페루,527
2023,5,이스라엘,490
2023,5,스웨덴,473
2023,5,벨기에,410
2023,5,나이지리아,390
2023,5,이집트,385
2023,5,사우디아라비아,358
2023,5,남아프리카공화국,354
2023,5,가나,350
2023,5,아랍에미리트연합,348
2023,5,덴마크,340
2023,5,아르헨티나,330
2023,5,루마니아,278
2023,5,우크라이나,278
2023,5,아일랜드,276
2023,5,오스트리아,275
2023,5,노르웨이,263
2023,5,리비아,263
2023,5,모로코,250
2023,5,핀란드,247
2023,5,티모르민주공화국,241
2023,5,콜롬비아,233
2023,5,마카오,227
2023,5,칠레,195
2023,5,포르투갈,182
2023,5,체코,163
2023,5,파라과이,157
2023,5,이라크,151
2023,5,요르단,128
2023,5,그리스,127
2023,5,투르크메니스탄,121
2023,5,헝가리,120
2023,5,에콰도르,110
2023,5,튀니지,109
2023,5,브루나이,105
2023,5,케냐,103
2023,5,시리아,102
2023,5,알제리,91
2023,5,불가리아,81
2023,5,크로아티아,75
2023,5,리투아니아,73
2023,5,우간다,72
2023,5,코트디부아르,72
2023,5,과테말라,71
2023,5,도미니카공화국,71
2023,5,베네수엘라,71
2023,5,코스타리카,69
2023,5,영국외지민,66
2023,5,카메룬,64
2023,5,쿠웨이트,62
2023,5,에스토니아,61
2023,5,슬로바크,60
2023,5,카타르,60
2023,5,피지,59
2023,5,라이베리아,56
2023,5,라트비아,56
2023,5,아프가니스탄,51
2023,5,알바니아,51
2023,5,조지아,50
2023,5,벨라루스,49
2023,5,아제르바이잔,49
2023,5,에티오피아,49
2023,5,아이슬란드,48
2023,5,국제연합,47
